date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
2019-12-13447,中国,CN,安徽省,340000,黄山市,341000,9,0,6,0
2019-12-13448,中国,CN,安徽省,340000,滁州市,341100,13,0,8,0
2019-12-13449,中国,CN,安徽省,340000,阜阳市,341200,155,0,79,0
2019-12-13450,中国,CN,安徽省,340000,宿州市,341300,41,0,20,0
2019-12-13451,中国,CN,安徽省,340000,六安市,341500,69,0,31,0
2019-12-13452,中国,CN,安徽省,340000,亳州市,341600,108,0,65,0
2019-12-13453,中国,CN,安徽省,340000,池州市,341700,17,0,10,0
2019-12-13454,中国,CN,安徽省,340000,宣城市,341800,6,0,4,0
2019-12-13455,中国,CN,福建省,350000,,,293,0,134,1
2019-12-13456,中国,CN,福建省,350000,未公布来源,,0,0,0,1
2019-12-13457,中国,CN,福建省,350000,福州市,350100,71,0,36,0
2019-12-13458,中国,CN,福建省,350000,厦门市,350200,35,0,10,0
2019-12-13459,中国,CN,福建省,350000,莆田市,350300,55,0,19,0
2019-12-13460,中国,CN,福建省,350000,三明市,350400,14,0,5,0
2019-12-13461,中国,CN,福建省,350000,泉州市,350500,46,0,14,0
2019-12-13462,中国,CN,福建省,350000,漳州市,350600,20,0,11,0
2019-12-13463,中国,CN,福建省,350000,南平市,350700,20,0,8,0
2019-12-13464,中国,CN,福建省,350000,龙岩市,350800,6,0,1,0
2019-12-13465,中国,CN,福建省,350000,宁德市,350900,26,0,17,0
2019-12-13466,中国,CN,江西省,360000,,,934,0,489,1
2019-12-13467,中国,CN,江西省,360000,赣江新区,,1,0,0,0
2019-12-13468,中国,CN,江西省,360000,南昌市,360100,229,0,133,0
2019-12-13469,中国,CN,江西省,360000,景德镇市,360200,6,0,3,0
2019-12-13470,中国,CN,江西省,360000,萍乡市,360300,33,0,9,0
2019-12-13471,中国,CN,江西省,360000,九江市,360400,118,0,44,0
2019-12-13472,中国,CN,江西省,360000,新余市,360500,130,0,68,0
2019-12-13473,中国,CN,江西省,360000,鹰潭市,360600,18,0,4,0
2019-12-13474,中国,CN,江西省,360000,赣州市,360700,76,0,28,1
2019-12-13475,中国,CN,江西省,360000,吉安市,360800,22,0,11,0
2019-12-13476,中国,CN,江西省,360000,宜春市,360900,106,0,42,0
2019-12-13477,中国,CN,江西省,360000,抚州市,361000,72,0,35,0
2019-12-13478,中国,CN,江西省,360000,上饶市,361100,123,0,55,0
2019-12-13479,中国,CN,山东省,370000,,,748,0,270,4
2019-12-13480,中国,CN,山东省,370000,未公布来源,,0,0,6,0
2019-12-13481,中国,CN,山东省,370000,济南市,370100,47,0,17,0
2019-12-13482,中国,CN,山东省,370000,青岛市,370200,59,0,31,1
2019-12-13483,中国,CN,山东省,370000,淄博市,370300,29,0,6,0
2019-12-13484,中国,CN,山东省,370000,枣庄市,370400,24,0,11,0
2019-12-13485,中国,CN,山东省,370000,东营市,370500,0,0,0,0
2019-12-13486,中国,CN,山东省,370000,烟台市,370600,47,0,17,0
2019-12-13487,中国,CN,山东省,370000,潍坊市,370700,44,0,15,0
2019-12-13488,中国,CN,山东省,370000,济宁市,370800,52,0,29,0
2019-12-13489,中国,CN,山东省,370000,泰安市,370900,33,0,10,1
2019-12-13490,中国,CN,山东省,370000,威海市,371000,38,0,14,0
2019-12-13491,中国,CN,山东省,370000,日照市,371100,16,0,7,0
2019-12-13492,中国,CN,山东省,370000,临沂市,371300,49,0,41,0
2019-12-13493,中国,CN,山东省,370000,德州市,371400,37,0,11,2
2019-12-13494,中国,CN,山东省,370000,聊城市,371500,38,0,21,0
2019-12-13495,中国,CN,山东省,370000,滨州市,371600,15,0,11,0
2019-12-13496,中国,CN,山东省,370000,菏泽市,371700,18,0,13,0
2019-12-13497,中国,CN,河南省,410000,,,1267,0,717,19
2019-12-13498,中国,CN,河南省,410000,未公布来源,,0,0,19,7
2019-12-13499,中国,CN,河南省,410000,郑州市,410100,156,0,88,0
2019-12-13500,中国,CN,河南省,410000,开封市,410200,26,0,13,0
2019-12-13501,中国,CN,河南省,410000,洛阳市,410300,31,0,14,0
2019-12-13502,中国,CN,河南省,410000,平顶山市,410400,58,0,34,1
2019-12-13503,中国,CN,河南省,410000,安阳市,410500,53,0,28,0
2019-12-13504,中国,CN,河南省,410000,鹤壁市,410600,19,0,8,0
2019-12-13505,中国,CN,河南省,410000,新乡市,410700,57,0,26,3
2019-12-13506,中国,CN,河南省,410000,焦作市,410800,32,0,9,1
2019-12-13507,中国,CN,河南省,410000,濮阳市,410900,17,0,7,0
2019-12-13508,中国,CN,河南省,410000,许昌市,411000,39,0,16,0
2019-12-13509,中国,CN,河南省,410000,漯河市,411100,35,0,21,0
2019-12-13510,中国,CN,河南省,410000,三门峡市,411200,7,0,5,0
2019-12-13511,中国,CN,河南省,410000,南阳市,411300,155,0,65,2
2019-12-13512,中国,CN,河南省,410000,商丘市,411400,91,0,50,3
2019-12-13513,中国,CN,河南省,410000,信阳市,411500,269,0,94,2
2019-12-13514,中国,CN,河南省,410000,周口市,411600,76,0,34,0
2019-12-13515,中国,CN,河南省,410000,驻马店市,411700,139,0,93,0
2019-12-13516,中国,CN,河南省,410000,济源市,419001,5,0,3,0
2019-12-13517,中国,CN,湖北省,420000,,,63088,0,11788,2144
2019-12-13518,中国,CN,湖北省,420000,未公布来源,,0,0,0,0
2019-12-13519,中国,CN,湖北省,420000,武汉市,420100,45027,0,5573,1585
2019-12-13520,中国,CN,湖北省,420000,黄石市,420200,967,0,331,26
2019-12-13521,中国,CN,湖北省,420000,十堰市,420300,641,0,187,2
2019-12-13522,中国,CN,湖北省,420000,宜昌市,420500,891,0,231,27
2019-12-13523,中国,CN,湖北省,420000,襄阳市,420600,1167,0,294,23
2019-12-13524,中国,CN,湖北省,420000,鄂州市,420700,1338,0,350,38
2019-12-13525,中国,CN,湖北省,420000,荆门市,420800,794,0,201,34
2019-12-13526,中国,CN,湖北省,420000,孝感市,420900,3329,0,673,89
2019-12-13527,中国,CN,湖北省,420000,荆州市,421000,1510,0,451,40
2019-12-13528,中国,CN,湖北省,420000,黄冈市,421100,2839,0,1149,87
2019-12-13529,中国,CN,湖北省,420000,咸宁市,421200,766,0,268,10
2019-12-13530,中国,CN,湖北省,420000,随州市,421300,1283,0,309,27
2019-12-13531,中国,CN,湖北省,420000,恩施土家族苗族自治州,422800,244,0,102,3
2019-12-13532,中国,CN,湖北省,420000,仙桃市,429004,567,0,184,19
2019-12-13533,中国,CN,湖北省,420000,潜江市,429005,185,0,49,7
2019-12-13534,中国,CN,湖北省,420000,天门市,429006,473,0,133,12
2019-12-13535,中国,CN,湖北省,420000,神农架林区,429021,10,0,10,0
2019-12-13536,中国,CN,湖南省,430000,,,1011,0,638,4
2019-12-13537,中国,CN,湖南省,430000,长沙市,430100,242,0,125,2
2019-12-13538,中国,CN,湖南省,430000,株洲市,430200,78,0,46,0
2019-12-13539,中国,CN,湖南省,430000,湘潭市,430300,35,0,17,0
2019-12-13540,中国,CN,湖南省,430000,衡阳市,430400,48,0,37,0
2019-12-13541,中国,CN,湖南省,430000,邵阳市,430500,102,0,77,1
2019-12-13542,中国,CN,湖南省,430000,岳阳市,430600,156,0,72,1
2019-12-13543,中国,CN,湖南省,430000,常德市,430700,79,0,52,0
2019-12-13544,中国,CN,湖南省,430000,张家界市,430800,5,0,5,0
2019-12-13545,中国,CN,湖南省,430000,益阳市,430900,59,0,48,0
2019-12-13546,中国,CN,湖南省,430000,郴州市,431000,39,0,29,0
2019-12-13547,中国,CN,湖南省,430000,永州市,431100,43,0,30,0
2019-12-13548,中国,CN,湖南省,430000,怀化市,431200,40,0,38,0
2019-12-13549,中国,CN,湖南省,430000,娄底市,431300,76,0,51,0
2019-12-13550,中国,CN,湖南省,430000,湘西土家族苗族自治州,433100,8,0,7,0
2019-12-13551,中国,CN,广东省,440000,,,1333,0,664,5
2019-12-13552,中国,CN,广东省,440000,未公布来源,,0,0,2,0
2019-12-13553,中国,CN,广东省,440000,广州市,440100,339,0,157,0
2019-12-13554,中国,CN,广东省,440000,韶关市,440200,10,0,5,0
2019-12-13555,中国,CN,广东省,440000,深圳市,440300,416,0,199,2
2019-12-13556,中国,CN,广东省,440000,珠海市,440400,98,0,45,1
2019-12-13557,中国,CN,广东省,440000,汕头市,440500,25,0,20,0
2019-12-13558,中国,CN,广东省,440000,佛山市,440600,84,0,33,0
2019-12-13559,中国,CN,广东省,440000,江门市,440700,23,0,9,0
2019-12-13560,中国,CN,广东省,440000,湛江市,440800,22,0,12,0
2019-12-13561,中国,CN,广东省,440000,茂名市,440900,14,0,6,0
2019-12-13562,中国,CN,广东省,440000,肇庆市,441200,18,0,8,1
2019-12-13563,中国,CN,广东省,440000,惠州市,441300,62,0,38,0
2019-12-13564,中国,CN,广东省,440000,梅州市,441400,16,0,10,0
2019-12-13565,中国,CN,广东省,440000,汕尾市,441500,5,0,2,0
2019-12-13566,中国,CN,广东省,440000,河源市,441600,4,0,1,0
2019-12-13567,中国,CN,广东省,440000,阳江市,441700,13,0,10,0
2019-12-13568,中国,CN,广东省,440000,清远市,441800,12,0,9,0
2019-12-13569,中国,CN,广东省,440000,东莞市,441900,92,0,26,1
2019-12-13570,中国,CN,广东省,440000,中山市,442000,66,0,42,0
2019-12-13571,中国,CN,广东省,440000,潮州市,445100,5,0,4,0
2019-12-13572,中国,CN,广东省,440000,揭阳市,445200,8,0,4,0
2019-12-13573,中国,CN,广东省,440000,云浮市,445300,0,0,0,0
2019-12-13574,中国,CN,广西壮族自治区,450000,,,246,0,95,2
2019-12-13575,中国,CN,广西壮族自治区,450000,未公布来源,,0,0,0,0
2019-12-13576,中国,CN,广西壮族自治区,450000,南宁市,450100,54,0,24,0
2019-12-13577,中国,CN,广西壮族自治区,450000,柳州市,450200,24,0,11,0
2019-12-13578,中国,CN,广西壮族自治区,450000,桂林市,450300,31,0,15,0
2019-12-13579,中国,CN,广西壮族自治区,450000,梧州市,450400,5,0,5,0
2019-12-13580,中国,CN,广西壮族自治区,450000,北海市,450500,44,0,14,1
2019-12-13581,中国,CN,广西壮族自治区,450000,防城港市,450600,19,0,6,0
2019-12-13582,中国,CN,广西壮族自治区,450000,钦州市,450700,8,0,1,0
2019-12-13583,中国,CN,广西壮族自治区,450000,贵港市,450800,8,0,3,0
2019-12-13584,中国,CN,广西壮族自治区,450000,玉林市,450900,11,0,4,0
2019-12-13585,中国,CN,广西壮族自治区,450000,百色市,451000,3,0,2,0
2019-12-13586,中国,CN,广西壮族自治区,450000,贺州市,451100,4,0,1,0
2019-12-13587,中国,CN,广西壮族自治区,450000,河池市,451200,23,0,4,1
2019-12-13588,中国,CN,广西壮族自治区,450000,来宾市,451300,11,0,0,0
2019-12-13589,中国,CN,广西壮族自治区,450000,崇左市,451400,0,0,0,0
2019-12-13590,中国,CN,海南省,460000,,,168,0,89,4
2019-12-13591,中国,CN,海南省,460000,未公布来源,,0,0,0,0
2019-12-13592,中国,CN,海南省,460000,海口市,460100,39,0,18,0
2019-12-13593,中国,CN,海南省,460000,三亚市,460200,54,0,22,1
2019-12-13594,中国,CN,海南省,460000,三沙市,460300,0,0,0,0
2019-12-13595,中国,CN,海南省,460000,儋州市,460400,15,0,11,0
2019-12-13596,中国,CN,海南省,460000,五指山市,469001,0,0,0,0
2019-12-13597,中国,CN,海南省,460000,琼海市,469002,6,0,4,1
2019-12-13598,中国,CN,海南省,460000,文昌市,469005,3,0,3,0
2019-12-13599,中国,CN,海南省,460000,万宁市,469006,13,0,9,0
2019-12-13600,中国,CN,海南省,460000,东方市,469007,3,0,2,0
2019-12-13601,中国,CN,海南省,460000,定安县,469021,3,0,2,1
2019-12-13602,中国,CN,海南省,460000,屯昌县,469022,0,0,0,0
2019-12-13603,中国,CN,海南省,460000,澄迈县,469023,9,0,4,1
2019-12-13604,中国,CN,海南省,460000,临高县,469024,6,0,4,0
2019-12-13605,中国,CN,海南省,460000,白沙黎族自治县,469025,0,0,0,0
2019-12-13606,中国,CN,海南省,460000,昌江黎族自治县,469026,7,0,2,0
2019-12-13607,中国,CN,海南省,460000,乐东黎族自治县,469027,2,0,0,0
2019-12-13608,中国,CN,海南省,460000,陵水黎族自治县,469028,4,0,1,0
2019-12-13609,中国,CN,海南省,460000,保亭黎族苗族自治县,469029,3,0,1,0
2019-12-13610,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,1,0,1,0
2019-12-13611,中国,CN,重庆市,500000,,,567,0,299,6
2019-12-13612,中国,CN,重庆市,500000,万盛经开区,,1,0,0,0
2019-12-13613,中国,CN,重庆市,500000,两江新区,,17,0,7,0
2019-12-13614,中国,CN,重庆市,500000,未公布来源,,0,0,0,0
2019-12-13615,中国,CN,重庆市,500000,高新区,,4,0,1,0
2019-12-13616,中国,CN,重庆市,500000,万州区,500101,113,0,46,3
2019-12-13617,中国,CN,重庆市,500000,涪陵区,500102,3,0,2,0
2019-12-13618,中国,CN,重庆市,500000,渝中区,500103,20,0,14,0
2019-12-13619,中国,CN,重庆市,500000,大渡口区,500104,7,0,5,0
2019-12-13620,中国,CN,重庆市,500000,江北区,500105,28,0,9,0
2019-12-13621,中国,CN,重庆市,500000,沙坪坝区,500106,8,0,1,0
2019-12-13622,中国,CN,重庆市,500000,九龙坡区,500107,20,0,10,1
2019-12-13623,中国,CN,重庆市,500000,南岸区,500108,15,0,5,0
2019-12-13624,中国,CN,重庆市,500000,北碚区,500109,0,0,0,0
2019-12-13625,中国,CN,重庆市,500000,綦江区,500110,23,0,11,0
2019-12-13626,中国,CN,重庆市,500000,大足区,500111,14,0,9,0
2019-12-13627,中国,CN,重庆市,500000,渝北区,500112,16,0,9,0
2019-12-13628,中国,CN,重庆市,500000,巴南区,500113,6,0,2,0
2019-12-13629,中国,CN,重庆市,500000,黔江区,500114,2,0,2,0
2019-12-13630,中国,CN,重庆市,500000,长寿区,500115,21,0,10,0
2019-12-13631,中国,CN,重庆市,500000,江津区,500116,4,0,3,0
2019-12-13632,中国,CN,重庆市,500000,合川区,500117,23,0,8,0
2019-12-13633,中国,CN,重庆市,500000,永川区,500118,5,0,4,0
2019-12-13634,中国,CN,重庆市,500000,南川区,500119,0,0,0,0
2019-12-13635,中国,CN,重庆市,500000,璧山区,500120,9,0,7,0
2019-12-13636,中国,CN,重庆市,500000,铜梁区,500151,9,0,4,0
2019-12-13637,中国,CN,重庆市,500000,潼南区,500152,18,0,4,0
2019-12-13638,中国,CN,重庆市,500000,荣昌区,500153,9,0,5,0
2019-12-13639,中国,CN,重庆市,500000,开州区,500154,20,0,14,1
2019-12-13640,中国,CN,重庆市,500000,梁平区,500155,4,0,4,0
2019-12-13641,中国,CN,重庆市,500000,武隆区,500156,1,0,1,0
2019-12-13642,中国,CN,重庆市,500000,城口县,500229,2,0,2,0
2019-12-13643,中国,CN,重庆市,500000,丰都县,500230,10,0,3,0
2019-12-13644,中国,CN,重庆市,500000,垫江县,500231,20,0,9,0
2019-12-13645,中国,CN,重庆市,500000,忠县,500233,20,0,13,0
2019-12-13646,中国,CN,重庆市,500000,云阳县,500235,25,0,17,0
2019-12-13647,中国,CN,重庆市,500000,奉节县,500236,22,0,9,0
2019-12-13648,中国,CN,重庆市,500000,巫山县,500237,10,0,6,0
2019-12-13649,中国,CN,重庆市,500000,巫溪县,500238,13,0,9,0
2019-12-13650,中国,CN,重庆市,500000,石柱土家族自治县,500240,14,0,8,0
2019-12-13651,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,1,0
2019-12-13652,中国,CN,重庆市,500000,酉阳土家族苗族自治县,500242,1,0,0,0
2019-12-13653,中国,CN,重庆市,500000,彭水苗族土家族自治县,500243,2,0,0,0
2019-12-13654,中国,CN,四川省,510000,,,525,0,222,3
2019-12-13655,中国,CN,四川省,510000,未公布来源,,0,0,0,0
2019-12-13656,中国,CN,四川省,510000,成都市,510100,141,0,69,3
2019-12-13657,中国,CN,四川省,510000,自贡市,510300,9,0,7,0
2019-12-13658,中国,CN,四川省,510000,攀枝花市,510400,16,0,11,0
2019-12-13659,中国,CN,四川省,510000,泸州市,510500,24,0,6,0
2019-12-13660,中国,CN,四川省,510000,德阳市,510600,17,0,3,0
2019-12-13661,中国,CN,四川省,510000,绵阳市,510700,22,0,10,0
2019-12-13662,中国,CN,四川省,510000,广元市,510800,6,0,4,0
2019-12-13663,中国,CN,四川省,510000,遂宁市,510900,17,0,10,0
2019-12-13664,中国,CN,四川省,510000,内江市,511000,22,0,10,0
2019-12-13665,中国,CN,四川省,510000,乐山市,511100,3,0,2,0
2019-12-13666,中国,CN,四川省,510000,南充市,511300,38,0,15,0
2019-12-13667,中国,CN,四川省,510000,眉山市,511400,8,0,3,0
2019-12-13668,中国,CN,四川省,510000,宜宾市,511500,12,0,7,0
2019-12-13669,中国,CN,四川省,510000,广安市,511600,30,0,19,0
2019-12-13670,中国,CN,四川省,510000,达州市,511700,40,0,11,0
2019-12-13671,中国,CN,四川省,510000,雅安市,511800,7,0,3,0
2019-12-13672,中国,CN,四川省,510000,巴中市,511900,24,0,10,0
2019-12-13673,中国,CN,四川省,510000,资阳市,512000,3,0,2,0
2019-12-13674,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,0,1,0
2019-12-13675,中国,CN,四川省,510000,甘孜藏族自治州,513300,67,0,8,0
2019-12-13676,中国,CN,四川省,510000,凉山彝族自治州,513400,13,0,6,0
2019-12-13677,中国,CN,贵州省,520000,,,146,0,76,2
2019-12-13678,中国,CN,贵州省,520000,贵阳市,520100,36,0,14,1
2019-12-13679,中国,CN,贵州省,520000,六盘水市,520200,10,0,6,1
2019-12-13680,中国,CN,贵州省,520000,遵义市,520300,32,0,17,0
2019-12-13681,中国,CN,贵州省,520000,安顺市,520400,4,0,1,0
2019-12-13682,中国,CN,贵州省,520000,毕节市,520500,23,0,10,0
2019-12-13683,中国,CN,贵州省,520000,铜仁市,520600,10,0,9,0
2019-12-13684,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,4,0,4,0
2019-12-13685,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,10,0,4,0
2019-12-13686,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,17,0,7,0
2019-12-13687,中国,CN,云南省,530000,,,174,0,79,2
2019-12-13688,中国,CN,云南省,530000,未公布来源,,0,0,0,0
2019-12-13689,中国,CN,云南省,530000,昆明市,530100,53,0,24,0
2019-12-13690,中国,CN,云南省,530000,曲靖市,530300,13,0,6,0
2019-12-13691,中国,CN,云南省,530000,玉溪市,530400,14,0,9,1
2019-12-13692,中国,CN,云南省,530000,保山市,530500,9,0,3,0
2019-12-13693,中国,CN,云南省,530000,昭通市,530600,25,0,5,0
2019-12-13694,中国,CN,云南省,530000,丽江市,530700,7,0,7,0
2019-12-13695,中国,CN,云南省,530000,普洱市,530800,4,0,3,0
2019-12-13696,中国,CN,云南省,530000,临沧市,530900,1,0,1,0
2019-12-13697,中国,CN,云南省,530000,楚雄彝族自治州,532300,4,0,2,0
2019-12-13698,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,8,0,3,0
2019-12-13699,中国,CN,云南省,530000,文山壮族苗族自治州,532600,2,0,0,0
2019-12-13700,中国,CN,云南省,530000,西双版纳傣族自治州,532800,15,0,4,0
2019-12-13701,中国,CN,云南省,530000,大理白族自治州,532900,13,0,10,0
2019-12-13702,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,5,0,2,0
2019-12-13703,中国,CN,云南省,530000,怒江傈僳族自治州,533300,0,0,0,0
2019-12-13704,中国,CN,云南省,530000,迪庆藏族自治州,533400,0,0,0,0
2019-12-13705,中国,CN,西藏自治区,540000,,,1,0,1,0
2019-12-13706,中国,CN,西藏自治区,540000,拉萨市,540100,1,0,1,0
2019-12-13707,中国,CN,西藏自治区,540000,日喀则市,540200,0,0,0,0
2019-12-13708,中国,CN,西藏自治区,540000,昌都市,540300,0,0,0,0
2019-12-13709,中国,CN,西藏自治区,540000,林芝市,540400,0,0,0,0
2019-12-13710,中国,CN,西藏自治区,540000,山南市,540500,0,0,0,0
2019-12-13711,中国,CN,西藏自治区,540000,那曲市,540600,0,0,0,0
2019-12-13712,中国,CN,西藏自治区,540000,阿里地区,542500,0,0,0,0
2019-12-13713,中国,CN,陕西省,610000,,,245,0,110,1
2019-12-13714,中国,CN,陕西省,610000,未公布来源,,0,0,5,0
2019-12-13715,中国,CN,陕西省,610000,杨凌示范区,,1,0,0,0
2019-12-13716,中国,CN,陕西省,610000,西安市,610100,120,0,43,1
2019-12-13717,中国,CN,陕西省,610000,铜川市,610200,8,0,6,0
2019-12-13718,中国,CN,陕西省,610000,宝鸡市,610300,13,0,10,0
2019-12-13719,中国,CN,陕西省,610000,咸阳市,610400,17,0,10,0
2019-12-13720,中国,CN,陕西省,610000,渭南市,610500,15,0,4,0
2019-12-13721,中国,CN,陕西省,610000,韩城市,610581,1,0,1,0
2019-12-13722,中国,CN,陕西省,610000,延安市,610600,8,0,6,0
2019-12-13723,中国,CN,陕西省,610000,汉中市,610700,26,0,10,0
2019-12-13724,中国,CN,陕西省,610000,榆林市,610800,3,0,1,0
2019-12-13725,中国,CN,陕西省,610000,安康市,610900,26,0,15,0
2019-12-13726,中国,CN,陕西省,610000,商洛市,611000,7,0,4,0
2019-12-13727,中国,CN,甘肃省,620000,,,91,0,71,2
2019-12-13728,中国,CN,甘肃省,620000,未公布来源,,0,0,5,0
2019-12-13729,中国,CN,甘肃省,620000,兰州市,620100,36,0,24,2
2019-12-13730,中国,CN,甘肃省,620000,嘉峪关市,620200,0,0,0,0
2019-12-13731,中国,CN,甘肃省,620000,金昌市,620300,1,0,1,0
2019-12-13732,中国,CN,甘肃省,620000,白银市,620400,4,0,2,0
2019-12-13733,中国,CN,甘肃省,620000,天水市,620500,12,0,12,0
2019-12-13734,中国,CN,甘肃省,620000,武威市,620600,0,0,0,0
2019-12-13735,中国,CN,甘肃省,620000,张掖市,620700,2,0,2,0
2019-12-13736,中国,CN,甘肃省,620000,平凉市,620800,9,0,4,0
2019-12-13737,中国,CN,甘肃省,620000,酒泉市,620900,0,0,0,0
2019-12-13738,中国,CN,甘肃省,620000,庆阳市,621000,3,0,2,0
2019-12-13739,中国,CN,甘肃省,620000,定西市,621100,9,0,8,0
2019-12-13740,中国,CN,甘肃省,620000,陇南市,621200,4,0,4,0
2019-12-13741,中国,CN,甘肃省,620000,临夏回族自治州,622900,3,0,3,0
2019-12-13742,中国,CN,甘肃省,620000,甘南藏族自治州,623000,8,0,4,0
2019-12-13743,中国,CN,青海省,630000,,,18,0,16,0
2019-12-13744,中国,CN,青海省,630000,西宁市,630100,15,0,12,0
2019-12-13745,中国,CN,青海省,630000,海东市,630200,0,0,0,0
2019-12-13746,中国,CN,青海省,630000,海北藏族自治州,632200,3,0,1,0
2019-12-13747,中国,CN,青海省,630000,黄南藏族自治州,632300,0,0,0,0
2019-12-13748,中国,CN,青海省,630000,海南藏族自治州,632500,0,0,0,0
2019-12-13749,中国,CN,青海省,630000,果洛藏族自治州,632600,0,0,0,0
2019-12-13750,中国,CN,青海省,630000,玉树藏族自治州,632700,0,0,0,0
2019-12-13751,中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,0,0,0,0
2019-12-13752,中国,CN,宁夏回族自治区,640000,,,71,0,44,0
2019-12-13753,中国,CN,宁夏回族自治区,640000,宁东管委会,,1,0,1,0
2019-12-13754,中国,CN,宁夏回族自治区,640000,未公布来源,,0,0,0,0
2019-12-13755,中国,CN,宁夏回族自治区,640000,银川市,640100,33,0,27,0
2019-12-13756,中国,CN,宁夏回族自治区,640000,石嘴山市,640200,1,0,1,0
2019-12-13757,中国,CN,宁夏回族自治区,640000,吴忠市,640300,28,0,9,0
2019-12-13758,中国,CN,宁夏回族自治区,640000,固原市,640400,5,0,3,0
2019-12-13759,中国,CN,宁夏回族自治区,640000,中卫市,640500,3,0,3,0
2019-12-13760,中国,CN,新疆维吾尔自治区,650000,,,76,0,22,1
2019-12-13761,中国,CN,新疆维吾尔自治区,650000,第七师,,1,0,1,0
2019-12-13762,中国,CN,新疆维吾尔自治区,650000,第九师,,4,0,0,0
2019-12-13763,中国,CN,新疆维吾尔自治区,650000,第十二师,,3,0,0,0
2019-12-13764,中国,CN,新疆维吾尔自治区,650000,第四师,,10,0,0,0
2019-12-13765,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23,0,10,0
2019-12-13766,中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,0,0,0,0
2019-12-13767,中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,3,0,1,0
2019-12-13768,中国,CN,新疆维吾尔自治区,650000,哈密市,650500,0,0,0,0
2019-12-13769,中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,4,0,2,0
2019-12-13770,中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,0,0,0,0
2019-12-13771,中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,3,0,0,0
2019-12-13772,中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,1,0,1,0
2019-12-13773,中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,0,0,0,0
2019-12-13774,中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,0,0,0,0
2019-12-13775,中国,CN,新疆维吾尔自治区,650000,和田地区,653200,0,0,0,0
2019-12-13776,中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,18,0,6,0
2019-12-13777,中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,0,0,0,0
2019-12-13778,中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,0,0,0,0
2019-12-13779,中国,CN,新疆维吾尔自治区,650000,石河子市,659001,4,0,1,1
2019-12-13780,中国,CN,新疆维吾尔自治区,650000,阿拉尔市,659002,0,0,0,0
2019-12-13781,中国,CN,新疆维吾尔自治区,650000,图木舒克市,659003,0,0,0,0
2019-12-13782,中国,CN,新疆维吾尔自治区,650000,五家渠市,659004,2,0,0,0
2019-12-13783,中国,CN,新疆维吾尔自治区,650000,北屯市,659005,0,0,0,0
2019-12-13784,中国,CN,新疆维吾尔自治区,650000,铁门关市,659006,0,0,0,0
2019-12-13785,中国,CN,新疆维吾尔自治区,650000,双河市,659007,0,0,0,0
2019-12-13786,中国,CN,新疆维吾尔自治区,650000,可克达拉市,659008,0,0,0,0
2019-12-13787,中国,CN,新疆维吾尔自治区,650000,昆玉市,659009,0,0,0,0
2019-12-13788,中国,CN,台湾省,710000,,,24,0,2,1
2019-12-13789,中国,CN,台湾省,710000,台湾,,24,0,2,1
2019-12-13790,中国,CN,香港特别行政区,810000,,,68,0,5,2
2019-12-13791,中国,CN,香港特别行政区,810000,香港,,67,0,5,2
2019-12-13792,中国,CN,澳门特别行政区,820000,,,10,0,6,0
2019-12-13793,中国,CN,澳门特别行政区,820000,澳门,,10,0,6,0
2019-12-13794,德国,DE,,,,,16,0,7,0
2019-12-13795,埃及,EG,,,,,1,0,0,0
2019-12-13796,西班牙,ES,,,,,2,0,0,0
2019-12-13797,芬兰,FI,,,,,1,0,1,0
2019-12-13798,法国,FR,,,,,12,0,4,1
2019-12-13799,英国,GB,,,,,9,0,8,0
2019-12-13800,印度,IN,,,,,3,0,3,0
2019-12-13801,伊朗,IR,,,,,5,0,0,2
2019-12-13802,意大利,IT,,,,,3,0,0,0
2019-12-13803,日本,JP,,,,,725,0,1,3
2019-12-13804,柬埔寨,KH,,,,,1,0,1,0
2019-12-13805,韩国,KR,,,,,104,0,12,1
2019-12-13806,斯里兰卡,LK,,,,,1,0,1,0
2019-12-13807,马来西亚,MY,,,,,22,0,15,0
2019-12-13808,尼泊尔,NP,,,,,1,0,1,0
